customer_id,age,annual_income,monthly_spending,purchase_frequency,avg_transaction_value,website_visits_monthly,avg_session_minutes,days_since_last_purchase,support_contacts_yearly,discount_usage_percent,loyalty_years,satisfaction_score
CUST-010816,55,59067.27,975.63,10,124.47,15,13.33,0,4,10.1,6.19,8.29
CUST-010817,32,60058.38,1264.87,14,66.74,38,22.29,22,4,68.98,2.01,6.29
CUST-010818,32,37093.86,1087.5,11,112.68,43,21.24,17,4,76.59,0.34,4.91
CUST-010819,38,68204.62,1258.19,10,86.6,16,11.25,35,2,23.9,5.92,6.25
CUST-010820,53,98721.9,1140.81,16,172.46,20,16.7,0,2,25.96,7.45,8.32
CUST-010821,47,53400.13,487.88,1,40.55,4,3.5,47,3,48.51,6.9,6.41
CUST-010822,44,35787.66,1135.03,5,91.45,13,9.39,12,1,46.35,7.51,7.25
CUST-010823,48,59803.97,1082.38,9,124.14,10,7.5,25,2,42.0,0.91,9.09
CUST-010824,60,125467.16,2446.37,15,164.13,26,11.49,5,0,18.95,6.44,10.0
CUST-010825,42,35229.41,982.67,9,92.73,25,9.88,15,4,37.09,3.77,6.87
CUST-010826,28,35080.54,1164.01,11,113.42,38,22.51,31,2,69.4,2.06,7.15
CUST-010827,39,47308.84,1281.03,13,85.83,33,16.3,0,3,69.97,2.44,8.48
CUST-010828,53,139749.72,3216.96,20,207.29,20,14.94,18,2,42.37,7.49,9.09
CUST-010829,30,46605.85,1160.74,11,96.22,47,17.53,18,2,46.81,2.03,6.36
CUST-010830,40,80319.33,1727.9,16,222.34,21,14.61,0,0,0.08,6.39,6.23
CUST-010831,22,44349.48,1100.31,14,102.42,37,21.23,0,4,66.13,0.0,7.8
CUST-010832,44,55991.71,1106.38,8,131.29,17,5.68,5,1,38.52,3.01,7.85
CUST-010833,43,78769.46,2846.81,18,170.76,23,15.84,17,3,29.58,5.83,8.12
CUST-010834,30,45991.63,1116.74,14,89.61,35,14.74,16,2,61.43,0.51,6.61
CUST-010835,43,137232.33,2453.06,13,177.14,30,12.75,8,0,15.82,5.77,6.7
CUST-010836,34,75535.9,1084.74,11,111.02,5,9.87,53,1,14.67,2.13,8.11
CUST-010837,31,125707.92,2349.46,16,186.43,22,12.59,11,2,16.63,4.06,8.77
CUST-010838,35,68863.96,1295.5,15,86.86,39,21.81,38,4,83.56,0.0,5.88
CUST-010839,37,66257.92,685.73,7,112.69,20,9.43,33,2,27.85,6.69,7.68
CUST-010840,21,46260.53,1525.62,10,61.1,33,18.98,7,1,53.12,3.94,6.97
CUST-010841,33,46065.06,860.32,15,70.39,40,16.66,5,3,62.27,5.39,8.17
CUST-010842,19,48750.42,1180.75,11,62.31,36,22.38,19,3,51.83,0.0,5.94
CUST-010843,53,57138.18,785.35,10,110.77,11,10.35,31,5,50.69,3.37,7.49
CUST-010844,44,52945.66,464.62,3,65.75,4,2.87,77,5,29.0,5.86,5.5
CUST-010845,35,59224.62,917.82,9,95.16,6,9.56,3,2,15.56,5.94,8.26
CUST-010846,62,42602.32,282.58,8,97.32,1,3.67,59,5,14.23,4.06,6.45
CUST-010847,32,43840.54,946.42,14,37.27,40,18.01,10,2,71.88,2.39,6.1
CUST-010848,23,62271.4,1119.82,7,100.76,16,6.41,22,3,37.25,7.02,7.66
CUST-010849,35,43373.58,1174.56,13,115.17,37,20.66,29,5,70.03,2.7,6.46
CUST-010850,51,125384.42,2517.81,13,166.03,11,12.66,0,1,45.18,8.69,7.78
CUST-010851,57,121374.51,2958.53,16,200.26,20,7.51,3,1,11.21,8.49,8.7
CUST-010852,44,116120.55,805.89,17,180.94,20,15.88,4,1,13.72,3.86,8.17
CUST-010853,18,48344.19,1271.26,14,66.21,33,19.05,0,3,81.68,1.19,8.1
CUST-010854,33,58932.07,1399.65,12,83.2,35,15.52,19,3,58.99,4.08,7.46
CUST-010855,34,60678.29,350.62,5,116.12,13,6.99,84,1,8.34,6.64,4.43
CUST-010856,39,71793.96,1402.42,9,112.56,5,10.17,25,3,41.7,5.73,6.42
CUST-010857,36,42844.73,944.09,12,85.35,39,14.17,28,4,81.4,4.96,6.47
CUST-010858,41,43656.64,1333.76,15,84.37,42,15.6,15,4,71.84,0.0,6.44
CUST-010859,27,51118.45,1729.73,10,61.14,46,20.82,16,4,75.63,2.36,7.1
CUST-010860,59,81366.25,3311.51,13,211.68,23,12.27,0,2,23.05,6.86,7.62
CUST-010861,56,110403.52,2360.38,19,189.38,36,13.36,36,2,27.38,7.22,9.11
CUST-010862,38,48425.6,1083.82,12,93.31,37,18.56,23,4,80.34,2.34,6.17
CUST-010863,45,126377.98,3301.91,16,158.49,27,17.58,14,0,0.28,10.11,8.64
CUST-010864,34,58554.53,1304.61,11,106.93,10,13.48,37,2,4.11,4.31,8.27
CUST-010865,46,100686.67,1949.91,16,141.57,26,8.97,3,0,5.09,4.77,9.82
CUST-010866,41,47741.13,1035.51,6,144.83,12,7.78,8,4,23.86,3.07,6.43
CUST-010867,33,67020.44,1295.76,10,65.73,20,8.73,14,2,26.16,6.9,8.06
CUST-010868,33,63053.91,393.88,7,139.02,22,7.41,26,2,47.25,2.33,8.7
CUST-010869,33,50388.16,1338.67,13,113.23,34,14.91,9,5,85.47,0.85,6.78
CUST-010870,50,58162.58,386.97,2,88.86,8,9.06,65,4,39.62,3.52,5.98
CUST-010871,54,128187.24,3458.09,17,176.39,26,12.41,24,1,15.99,5.66,8.06
CUST-010872,46,47590.83,820.86,7,125.61,19,13.44,17,3,38.17,3.89,8.23
CUST-010873,44,49771.54,319.69,6,116.95,2,1.0,77,3,35.98,8.22,4.94
CUST-010874,47,59400.56,1214.62,5,76.89,16,13.28,22,1,14.41,4.8,6.13
CUST-010875,72,56304.49,425.65,2,73.55,6,6.46,81,4,26.04,5.22,5.04
CUST-010876,44,42807.15,1052.84,14,74.89,46,19.38,3,4,67.57,4.59,6.27
CUST-010877,44,71253.78,703.88,11,111.19,17,2.05,12,1,50.35,0.64,6.65
CUST-010878,49,125223.94,3076.28,17,162.47,19,17.74,19,1,10.01,6.85,8.23
CUST-010879,45,99313.91,3153.76,15,165.11,29,13.96,28,0,17.33,7.06,9.0
CUST-010880,29,50197.71,1481.19,11,106.15,35,18.43,0,1,59.75,0.0,6.75
CUST-010881,51,59941.57,940.07,12,115.97,15,6.11,28,3,27.15,4.45,6.25
CUST-010882,58,51729.02,462.84,1,94.13,11,6.46,67,1,44.02,3.14,6.8
CUST-010883,24,38977.69,1202.0,10,53.89,44,20.6,3,2,43.75,1.23,6.41
CUST-010884,67,55975.63,429.17,4,81.66,10,6.47,73,5,52.55,0.74,4.6
CUST-010885,51,63564.92,423.46,5,91.54,3,7.01,66,5,13.34,7.49,6.63
CUST-010886,40,47697.6,785.01,8,136.72,14,11.41,17,2,33.51,8.67,8.67
CUST-010887,53,124593.6,3363.87,13,115.24,26,11.91,1,2,0.0,8.84,9.99
CUST-010888,46,72209.75,509.9,2,90.0,7,5.61,75,6,20.86,5.0,6.01
CUST-010889,36,125769.26,2345.13,17,170.01,29,8.2,0,2,14.25,8.64,10.0
CUST-010890,39,57452.0,950.21,5,99.81,19,7.86,24,0,44.25,6.54,5.41
CUST-010891,46,73054.52,929.84,9,144.99,24,9.8,11,2,36.84,1.79,8.13
CUST-010892,35,82794.17,639.99,13,81.51,5,12.62,14,2,37.37,1.78,5.08
CUST-010893,52,60972.08,385.32,3,109.62,1,3.45,86,3,29.85,3.95,5.49
CUST-010894,48,87932.81,3468.06,18,207.81,23,8.09,5,2,27.17,6.88,7.29
CUST-010895,38,46611.88,1147.0,13,92.62,38,20.48,24,4,60.7,0.89,6.79
CUST-010896,61,43892.17,448.95,3,107.71,9,6.21,65,2,22.27,6.12,7.12
CUST-010897,42,80703.92,943.0,7,114.06,14,14.93,23,2,25.05,5.88,6.18
CUST-010898,19,35112.6,880.48,14,86.37,31,17.87,17,3,36.42,3.55,7.61
CUST-010899,42,76212.74,1117.67,5,133.03,11,5.25,29,1,46.93,4.53,8.89
CUST-010900,40,73405.01,815.71,11,120.64,14,14.37,14,2,42.39,5.12,6.39
CUST-010901,31,56262.05,922.87,7,112.58,22,9.99,24,3,28.75,2.85,6.97
CUST-010902,48,143913.11,3137.35,18,143.13,21,16.64,11,0,30.55,4.1,8.99
CUST-010903,38,131216.6,2546.67,18,157.85,16,11.4,0,1,13.37,9.31,7.65
CUST-010904,43,98668.32,3003.8,16,129.8,35,15.61,5,0,19.28,6.32,8.03
CUST-010905,46,69006.97,1317.24,5,138.22,9,11.15,25,3,45.34,1.64,6.05
CUST-010906,44,40953.46,1012.94,9,69.72,18,11.0,12,3,31.96,0.95,8.7
CUST-010907,31,61223.1,1017.2,13,92.94,43,16.24,21,2,84.02,0.0,8.25
CUST-010908,36,45295.17,1299.19,7,107.46,19,10.5,33,2,26.02,4.8,9.7
CUST-010909,61,51995.12,387.69,3,68.84,13,3.0,76,7,19.9,4.18,6.17
CUST-010910,63,45561.61,471.99,4,64.25,4,8.63,63,2,23.29,7.73,3.57
CUST-010911,30,51719.52,1239.76,9,73.93,34,23.58,0,4,53.69,3.13,6.52
CUST-010912,25,59042.09,1075.03,9,63.79,37,20.27,0,3,51.74,0.0,8.62
CUST-010913,29,35719.84,1114.05,11,61.18,41,22.98,25,2,59.38,0.73,7.48
CUST-010914,34,39528.38,1345.4,14,92.06,34,20.43,22,3,78.45,3.78,9.43
CUST-010915,56,56754.26,285.48,4,89.45,7,1.0,58,4,10.72,6.38,6.23
CUST-010916,61,53817.26,561.48,9,90.81,7,4.81,61,2,23.56,6.35,5.87
CUST-010917,43,140085.52,2854.31,23,193.62,27,12.0,20,0,19.58,6.82,9.12
CUST-010918,33,49634.08,1605.1,17,122.99,43,19.47,25,4,79.93,1.87,7.28
CUST-010919,67,64123.54,494.51,3,98.5,3,5.2,73,4,14.24,8.03,5.48
CUST-010920,31,53474.58,700.48,7,121.48,21,8.19,0,0,40.44,1.99,7.42
CUST-010921,38,112578.36,2438.57,16,163.97,17,16.05,7,2,19.33,8.01,8.2
CUST-010922,29,41671.57,1260.41,14,54.82,39,20.22,35,3,64.31,0.0,6.59
CUST-010923,35,46018.86,617.71,12,83.17,38,22.22,21,2,66.68,0.47,7.49
CUST-010924,47,119778.41,2325.75,12,177.35,26,16.89,12,1,37.99,6.64,7.98
CUST-010925,42,61126.48,767.83,6,111.03,7,7.79,20,2,36.8,3.21,7.3
CUST-010926,44,60670.79,762.65,8,155.15,16,9.73,18,2,26.74,3.75,8.23
CUST-010927,29,56829.16,1262.02,11,85.5,34,15.67,10,5,78.49,0.0,6.9
CUST-010928,64,59827.97,413.04,1,67.37,6,8.14,87,3,38.45,3.54,6.38
CUST-010929,36,44513.11,316.37,1,100.12,2,1.94,69,2,12.5,5.8,6.24
CUST-010930,57,136684.28,1927.2,16,212.22,28,9.74,16,0,14.14,7.78,8.95
CUST-010931,39,43686.44,835.3,8,55.88,13,6.55,19,1,11.84,2.92,6.87
CUST-010932,33,35312.94,1243.33,10,96.06,43,21.46,37,0,58.43,3.81,5.95
CUST-010933,41,48560.32,1300.88,12,110.8,42,18.57,0,2,37.95,3.59,8.09
CUST-010934,44,114522.38,2436.94,19,176.72,21,12.78,10,1,7.17,5.23,6.63
CUST-010935,41,124727.36,2751.28,18,101.96,26,11.84,9,1,13.94,6.91,9.38
CUST-010936,50,46572.35,961.84,6,110.5,15,10.94,8,3,36.25,5.74,6.97
CUST-010937,34,38245.95,1009.55,13,61.29,40,11.15,13,3,62.19,3.41,7.21
CUST-010938,26,42142.25,1259.84,13,80.18,42,14.88,12,5,65.35,0.84,6.82
CUST-010939,44,108262.76,2893.87,16,124.04,30,12.0,1,1,34.94,8.38,8.28
CUST-010940,57,53896.35,293.53,1,56.53,18,2.61,72,5,27.58,5.67,5.24
CUST-010941,34,39802.54,1126.39,15,70.55,41,15.15,33,5,66.12,3.88,7.15
CUST-010942,46,67469.09,292.88,2,75.59,13,4.82,67,4,46.35,6.78,7.42
CUST-010943,43,136085.63,2297.13,12,158.79,22,8.77,33,0,16.99,4.99,9.26
CUST-010944,47,116783.85,2927.95,14,199.35,23,5.3,0,3,26.0,5.92,8.62
CUST-010945,59,60029.79,600.73,4,120.97,11,2.93,79,4,21.81,6.0,6.92
CUST-010946,59,73157.8,489.0,6,88.59,1,1.81,73,3,28.92,5.6,4.92
CUST-010947,59,58985.16,309.03,3,142.83,7,1.0,53,5,22.26,6.07,5.19
CUST-010948,51,60404.16,470.76,4,95.86,14,6.59,60,4,29.24,2.75,5.36
CUST-010949,59,93804.2,2342.34,15,181.81,27,12.08,21,0,7.25,10.39,8.79
CUST-010950,45,49124.19,988.62,5,103.62,10,8.07,20,3,30.73,3.46,7.47
CUST-010951,60,152652.65,2111.77,15,178.95,26,18.26,5,2,20.46,6.27,8.36
CUST-010952,52,42077.67,640.72,6,134.95,4,2.49,86,3,52.54,5.23,7.69
CUST-010953,33,106175.62,3413.68,15,177.86,24,9.3,3,3,0.0,6.39,8.71
CUST-010954,24,52051.1,1582.56,14,103.3,35,17.51,9,4,85.42,2.75,6.16
CUST-010955,38,56860.46,490.47,1,95.56,1,5.82,51,5,20.81,5.55,5.69
CUST-010956,62,63948.23,399.3,7,102.8,1,2.98,55,3,24.23,3.6,5.92
CUST-010957,50,73062.3,458.11,1,107.66,7,1.0,63,4,26.44,2.54,6.83
CUST-010958,33,54773.14,1250.9,12,105.43,38,20.12,19,3,85.79,4.03,8.05
CUST-010959,43,83421.28,2391.95,15,217.06,12,18.93,16,2,39.73,10.18,9.04
CUST-010960,57,59962.21,461.28,4,112.23,4,7.17,57,4,35.0,1.42,3.78
CUST-010961,44,42739.17,916.02,7,120.82,20,4.92,41,2,43.36,6.83,7.93
CUST-010962,40,60907.92,945.9,10,147.25,18,2.5,43,2,46.71,4.7,5.83
CUST-010963,39,46748.54,434.42,1,122.64,4,6.19,77,4,18.36,4.46,5.23
CUST-010964,24,39030.16,1455.71,17,88.03,40,17.42,11,2,79.72,2.34,7.46
CUST-010965,46,79260.92,2137.21,17,181.8,24,14.89,0,2,39.81,8.95,8.21
CUST-010966,52,66631.36,879.17,9,143.88,3,3.01,7,1,40.68,6.61,6.29
CUST-010967,59,105787.12,3015.41,15,141.54,30,10.35,0,2,25.02,9.41,10.0
CUST-010968,60,43043.55,286.06,1,136.8,9,4.03,80,5,28.68,6.41,4.63
CUST-010969,50,27903.06,989.85,11,73.26,37,21.14,19,3,80.97,1.07,6.93
CUST-010970,42,82081.27,2432.17,17,222.55,22,12.57,1,0,8.36,5.78,9.47
CUST-010971,28,46310.23,1561.85,15,100.65,44,14.31,0,3,61.69,4.05,6.85
CUST-010972,72,68407.77,491.97,6,70.04,3,1.48,66,2,12.94,3.96,3.72
CUST-010973,53,38844.95,368.76,1,124.15,13,1.94,69,6,46.96,4.29,4.85
CUST-010974,64,90173.22,3032.72,15,164.88,20,14.06,10,0,17.5,5.68,8.37
CUST-010975,34,43650.21,1165.77,11,95.2,37,19.2,15,5,72.9,2.16,7.17
CUST-010976,56,76503.08,1172.72,8,128.56,14,11.04,24,2,30.74,4.44,8.43
CUST-010977,56,102734.75,2571.83,14,164.66,21,9.16,7,3,17.44,8.73,8.53
CUST-010978,40,75732.74,1218.57,6,142.04,16,5.49,21,2,43.74,4.86,7.18
CUST-010979,54,103240.81,2379.69,20,135.89,28,9.78,15,1,10.68,6.92,7.58
CUST-010980,34,54512.79,1594.33,17,77.92,35,16.39,30,2,74.51,0.0,6.96
CUST-010981,51,110817.44,2351.14,13,219.68,25,18.86,18,2,15.01,7.21,8.65
CUST-010982,43,82145.47,874.86,8,96.57,17,7.19,22,4,33.95,2.28,9.0
CUST-010983,41,74108.94,1119.24,9,121.18,12,9.32,41,2,25.22,1.14,7.69
CUST-010984,37,78014.98,993.43,9,115.23,15,9.7,12,3,33.21,4.59,6.45
CUST-010985,20,42662.6,1249.11,16,10.0,48,14.95,21,4,61.27,2.7,6.45
CUST-010986,41,47496.13,815.13,11,146.26,12,7.44,12,3,36.75,3.45,6.9
CUST-010987,46,60133.6,1012.41,8,132.74,18,6.91,22,0,39.2,2.18,7.91
CUST-010988,47,49269.08,302.72,6,106.09,9,1.0,67,5,38.55,4.2,5.19
CUST-010989,35,72432.53,530.71,8,48.13,19,6.56,38,1,38.05,4.88,7.09
CUST-010990,41,46829.33,344.29,5,89.07,11,9.78,45,4,23.13,6.11,5.49
CUST-010991,31,37206.72,1000.17,13,47.34,32,18.51,15,2,65.22,1.1,6.64
CUST-010992,24,34742.97,1491.93,14,44.41,32,23.36,20,4,56.47,3.41,6.31
CUST-010993,21,49652.1,937.82,12,71.3,26,12.6,16,2,76.94,2.28,6.85
CUST-010994,55,67367.22,933.59,9,119.66,15,9.67,18,3,31.19,4.95,7.04
CUST-010995,38,58055.81,613.42,1,90.98,8,6.09,80,3,20.85,3.15,6.24
CUST-010996,61,58183.79,431.87,3,124.56,15,4.53,60,3,37.55,2.96,5.32
CUST-010997,43,147721.71,3079.16,19,166.13,29,15.47,15,0,18.1,7.82,8.32
CUST-010998,25,63162.07,1370.43,13,104.01,44,15.18,0,3,79.39,4.17,7.55
CUST-010999,39,122328.72,2961.92,15,193.26,17,17.69,3,0,8.89,8.31,9.26
CUST-011000,56,34935.22,326.79,2,86.86,1,4.42,82,4,45.35,4.87,7.24
CUST-011001,69,58716.24,432.73,6,122.64,6,4.08,75,3,33.62,5.07,4.72
CUST-011002,39,67619.4,860.9,9,127.82,23,7.92,24,2,57.87,5.93,6.63
CUST-011003,43,67723.14,438.96,6,133.17,5,4.85,79,3,29.54,4.69,5.36
CUST-011004,61,54396.79,347.52,5,124.29,12,3.37,75,4,29.41,5.99,6.46
CUST-011005,43,52582.87,1362.63,14,127.67,31,21.34,21,3,72.66,4.63,7.56
CUST-011006,47,62228.69,1081.67,10,61.18,17,16.74,46,3,36.27,6.28,7.87
CUST-011007,42,54584.26,289.73,3,154.04,4,7.85,54,4,9.31,2.67,6.53
CUST-011008,29,47391.01,1254.42,8,74.33,38,19.18,0,4,55.44,3.0,7.08
CUST-011009,56,147353.55,2650.95,17,116.86,20,10.13,9,1,16.75,7.58,10.0
CUST-011010,61,61371.35,424.16,3,106.42,7,10.31,60,5,19.67,5.77,6.34
CUST-011011,33,46419.97,919.38,12,97.03,27,19.13,11,2,70.01,4.83,8.15
CUST-011012,48,76372.27,474.37,5,97.21,5,1.0,89,4,25.69,7.08,6.05
CUST-011013,20,48095.65,1119.67,12,123.63,41,20.37,29,4,76.7,3.16,7.18
CUST-011014,44,54279.66,840.33,9,116.44,12,8.6,21,3,34.6,3.24,6.45
CUST-011015,46,40609.64,472.88,1,69.33,1,3.07,50,2,36.78,4.98,5.23
CUST-011016,37,45385.62,898.73,15,102.09,34,16.23,8,5,61.54,1.27,6.23
CUST-011017,41,124558.77,3370.14,14,113.24,24,4.97,6,1,0.24,7.29,8.31
CUST-011018,33,95799.79,2553.83,18,159.2,22,9.79,12,1,23.56,5.75,7.57
CUST-011019,39,59520.12,950.81,9,119.0,13,11.96,27,4,41.9,0.44,5.99
CUST-011020,42,52995.78,1262.29,18,29.95,33,18.7,11,4,92.07,3.46,5.01
CUST-011021,61,113956.22,2217.03,12,175.79,16,10.63,0,1,13.4,4.85,8.23
CUST-011022,59,53482.22,643.42,2,90.86,13,2.2,78,3,19.59,5.47,5.0
CUST-011023,51,34955.54,570.22,4,103.68,4,1.0,74,4,4.68,2.31,5.71
CUST-011024,32,46526.1,490.16,13,80.75,31,17.96,6,0,68.03,3.63,8.15
CUST-011025,48,58295.79,758.62,5,53.43,15,9.32,19,3,47.16,4.95,6.74
CUST-011026,44,59567.95,862.46,13,99.01,33,20.26,28,2,64.01,2.98,8.65
CUST-011027,46,55702.1,812.44,9,111.82,15,5.12,27,3,27.8,4.94,8.48
CUST-011028,61,68443.3,314.86,4,135.86,14,1.0,64,4,1.08,5.62,4.09
CUST-011029,45,101522.97,2253.13,15,122.73,26,13.63,15,2,29.85,6.97,8.86
CUST-011030,63,44369.61,455.26,1,64.05,4,4.77,75,3,43.58,5.31,5.49
CUST-011031,44,105331.25,1962.26,13,166.91,23,14.96,35,1,5.2,6.22,10.0
CUST-011032,59,63155.6,1227.66,10,120.68,16,12.39,37,1,25.55,4.24,7.15
CUST-011033,45,37984.57,372.18,1,117.24,12,4.49,78,3,51.18,5.86,6.72
CUST-011034,49,134647.94,3326.11,13,189.85,25,9.21,9,0,28.71,5.7,9.46
CUST-011035,51,45374.76,324.82,6,102.49,6,8.85,94,3,44.35,4.63,6.01
CUST-011036,50,58880.99,488.47,5,74.38,15,11.41,79,5,9.81,3.6,7.37
CUST-011037,58,120645.73,2395.54,16,189.02,30,12.53,0,1,1.63,9.98,9.25
CUST-011038,59,134401.05,2990.49,14,163.76,20,11.79,10,0,3.75,3.83,7.44
CUST-011039,34,48583.75,1408.69,12,76.29,40,18.77,17,3,73.03,0.0,7.32
CUST-011040,51,56342.18,352.94,1,69.53,10,3.93,70,4,14.72,1.74,5.77
CUST-011041,51,60556.67,388.16,1,114.19,10,2.73,69,3,26.75,6.0,5.75
CUST-011042,52,87816.79,1809.21,18,176.49,24,18.16,28,1,10.51,7.05,7.71
CUST-011043,31,50643.87,1634.47,13,88.55,38,20.71,0,5,75.1,0.31,6.03
CUST-011044,32,69934.85,1109.32,9,135.11,19,4.91,10,2,16.85,2.14,8.93
CUST-011045,36,23678.36,929.08,12,51.5,42,12.94,14,3,85.1,0.37,5.22
CUST-011046,54,43352.51,479.69,1,109.55,8,5.69,43,5,30.07,6.1,5.24
CUST-011047,52,49845.66,399.97,1,82.53,7,2.44,71,8,27.59,6.95,8.13
CUST-011048,60,144014.41,2901.12,15,201.48,20,20.06,19,0,19.01,8.09,7.76
CUST-011049,52,99797.41,2942.05,14,193.51,23,11.61,0,1,7.67,5.75,7.14
CUST-011050,44,65552.92,997.02,6,103.85,14,10.71,17,1,35.06,2.03,6.64
CUST-011051,53,49717.42,871.88,8,94.44,17,6.6,24,1,49.79,5.67,6.85
CUST-011052,50,100306.42,2129.96,17,193.0,20,14.79,0,2,26.47,6.33,8.25
CUST-011053,55,50043.67,535.02,6,95.46,9,5.03,73,4,14.5,9.02,8.11
CUST-011054,60,148664.11,2277.45,11,163.0,18,13.91,0,2,34.28,3.48,7.38
CUST-011055,38,60681.09,2994.81,13,183.19,18,10.13,7,1,14.48,7.04,9.23
CUST-011056,34,46394.52,1183.65,13,85.83,35,21.74,15,3,53.52,0.03,5.73
CUST-011057,42,63727.69,780.17,6,108.66,21,7.57,27,2,27.3,3.5,8.88
CUST-011058,39,67416.34,884.88,9,80.11,17,10.69,17,1,62.15,5.69,8.31
CUST-011059,65,69242.32,365.34,5,75.66,4,5.08,55,6,25.08,4.52,6.48
CUST-011060,39,57815.38,796.66,9,87.21,11,7.93,24,2,26.77,2.91,8.25
CUST-011061,52,131499.81,2463.09,17,156.27,23,15.57,11,2,14.7,6.8,9.59
CUST-011062,18,56982.46,1325.31,13,41.7,34,20.43,18,2,73.01,1.08,6.49
CUST-011063,63,55551.02,331.85,7,68.57,11,7.7,10,4,31.54,4.72,6.48
CUST-011064,38,61220.96,746.29,9,92.5,12,12.54,41,4,53.05,3.17,7.84
CUST-011065,39,69739.53,1250.45,10,147.59,11,7.91,36,2,15.25,6.95,7.24
CUST-011066,41,99941.54,2677.18,15,200.74,28,11.88,4,4,20.0,9.46,9.19
CUST-011067,62,45005.21,394.14,4,62.47,5,4.72,61,2,39.95,5.31,7.99
CUST-011068,53,122223.07,2528.21,15,213.03,27,13.38,17,2,15.94,6.62,7.8
CUST-011069,50,117525.03,1032.09,14,213.15,20,16.02,1,2,17.42,7.42,9.69
CUST-011070,42,135545.19,2481.75,19,143.29,28,12.34,6,2,1.91,6.68,9.77
CUST-011071,56,53982.85,561.74,2,112.65,9,9.4,80,4,9.91,5.0,7.61
CUST-011072,56,57076.25,939.94,5,128.18,10,8.8,35,2,36.98,6.12,8.72
CUST-011073,51,44396.59,400.18,2,57.73,12,1.0,71,4,15.23,4.94,6.66
CUST-011074,50,99094.95,3157.51,16,192.56,26,13.78,7,0,14.33,5.93,10.0
CUST-011075,56,48289.09,468.95,6,78.11,10,5.4,47,3,20.22,3.94,4.89
CUST-011076,46,133752.72,2141.52,18,202.34,23,12.8,20,0,0.0,3.82,8.56
CUST-011077,34,30926.43,1205.76,13,97.03,28,9.3,37,3,34.03,2.21,7.64
CUST-011078,36,77139.99,2017.5,17,173.92,19,14.71,18,0,10.22,7.12,8.39
CUST-011079,32,64602.4,865.36,8,64.24,19,9.59,38,3,48.92,3.93,6.13
CUST-011080,37,45314.63,1376.62,11,94.7,31,21.03,15,4,56.64,1.85,7.55
CUST-011081,34,50470.23,1070.36,13,77.3,30,15.98,10,2,67.2,2.58,6.98
CUST-011082,27,55316.04,941.69,11,58.65,40,19.42,19,5,59.34,2.07,7.52
CUST-011083,39,68504.05,1070.65,10,149.77,23,10.56,17,6,21.47,3.82,8.36
CUST-011084,32,50062.13,1368.58,15,57.55,42,18.52,23,3,55.37,3.11,5.67
CUST-011085,52,167048.17,2256.77,14,179.42,22,13.86,2,0,0.0,4.91,8.65
CUST-011086,62,60599.41,480.31,5,78.43,1,4.46,51,4,26.37,8.58,7.02
CUST-011087,34,42891.08,846.04,17,81.62,40,15.62,34,2,63.05,2.67,7.99
CUST-011088,27,48516.58,1068.16,13,97.69,45,18.35,0,5,76.54,2.78,8.83
CUST-011089,68,44701.19,404.07,1,93.69,8,1.0,69,3,41.19,8.01,6.95
CUST-011090,28,55143.81,1138.92,11,64.73,44,23.25,13,4,60.72,3.57,5.4
CUST-011091,39,58650.12,1076.45,16,10.0,36,20.78,13,1,70.22,0.54,8.34
CUST-011092,28,61773.33,599.17,8,82.24,14,7.31,18,2,43.86,4.23,7.36
CUST-011093,40,40766.26,1404.52,12,140.17,34,14.92,13,3,70.12,2.02,6.91
CUST-011094,59,142772.18,2619.79,16,178.27,26,8.0,27,2,14.14,5.69,7.25
CUST-011095,46,82838.87,394.16,8,66.56,13,7.67,42,2,44.28,3.04,7.75
CUST-011096,56,74567.38,407.7,4,123.72,4,1.0,65,5,23.91,5.27,5.25
CUST-011097,41,48161.61,1038.22,9,149.3,10,14.98,20,0,48.53,6.04,7.03
CUST-011098,21,24317.05,863.92,11,103.08,39,18.45,8,3,76.3,3.0,7.29
CUST-011099,50,48218.08,681.27,10,96.87,13,6.68,18,1,53.67,4.15,7.83
CUST-011100,36,97662.48,2127.47,17,155.29,26,7.89,0,0,17.09,5.01,8.25
CUST-011101,43,38887.76,349.0,6,56.83,6,6.12,71,3,15.06,4.96,6.85
CUST-011102,38,65143.33,883.09,11,81.9,20,5.64,21,3,45.19,1.63,7.49
CUST-011103,38,52602.92,919.62,12,95.82,37,14.4,15,5,68.57,0.0,5.7
CUST-011104,38,51738.68,1348.41,14,125.98,41,17.13,11,3,43.23,5.69,6.69
CUST-011105,46,54573.0,364.9,7,95.82,9,7.19,63,4,31.3,5.99,4.64
CUST-011106,36,30155.15,777.47,8,135.15,18,6.57,20,3,30.68,3.55,8.8
CUST-011107,36,39540.69,1091.14,17,93.89,44,14.57,20,4,82.68,4.29,6.6
CUST-011108,51,110381.81,2976.48,13,126.37,25,12.97,13,1,31.01,7.92,8.03
CUST-011109,47,77173.49,3907.29,15,190.26,25,12.91,12,0,25.91,6.09,9.22
CUST-011110,53,113040.94,3288.7,20,154.37,21,7.51,9,1,7.66,6.58,10.0
CUST-011111,51,112819.86,2818.44,17,122.99,23,11.68,25,1,38.27,8.57,9.88
CUST-011112,42,118332.85,3705.71,13,189.83,30,12.63,13,3,38.36,4.16,9.66
CUST-011113,33,69387.2,578.79,5,167.66,19,2.46,12,1,29.86,2.38,6.06
